artifact_type,stage_id,path,commit,commit_subject,bytes
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_control_gated_candidates.csv,4a753fe,accept crypto v2 data and repair selector controls,10405
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_family_counts.csv,4a753fe,accept crypto v2 data and repair selector controls,98
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_policy_counts.csv,4a753fe,accept crypto v2 data and repair selector controls,101
report,A7AL-2I,reports/CRYPTO_A7AL2I_REPLAY_PREFLIGHT_20260527.md,c525b91,add crypto a7al replay preflight and derived reset,6842
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_candidate_decisions.csv,c525b91,add crypto a7al replay preflight and derived reset,5517
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_candidate_variant_metrics.csv,c525b91,add crypto a7al replay preflight and derived reset,84828
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_manifest.json,c525b91,add crypto a7al replay preflight and derived reset,927
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_timestamp_spread_trace_sample.csv,c525b91,add crypto a7al replay preflight and derived reset,2
report,A7AL-2J,reports/CRYPTO_A7AL2J_DERIVED_TOLERANT_SEARCH_RESET_20260527.md,c525b91,add crypto a7al replay preflight and derived reset,5199
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_feature_roles.csv,c525b91,add crypto a7al replay preflight and derived reset,555
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_generator_cells.csv,c525b91,add crypto a7al replay preflight and derived reset,1057
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_input_derived_contract.csv,c525b91,add crypto a7al replay preflight and derived reset,6510
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_manifest.json,c525b91,add crypto a7al replay preflight and derived reset,626
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_relaxed_selector_policy.csv,c525b91,add crypto a7al replay preflight and derived reset,511
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_searchable_derived_field_sample.csv,c525b91,add crypto a7al replay preflight and derived reset,9552
report,A7AL-2K,reports/CRYPTO_A7AL2K_DERIVED_GENERATOR_SMOKE_20260527.md,8886edb,rerun crypto a7al2p1 on repaired pool,4848
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_cell_quota_summary.csv,39de239,add crypto derived generator smoke,310
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_control_attachment_audit.csv,39de239,add crypto derived generator smoke,638136
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_diversity_summary.csv,39de239,add crypto derived generator smoke,387
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_feature_lineage_audit.csv,39de239,add crypto derived generator smoke,252
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_generated_candidates.csv,8886edb,rerun crypto a7al2p1 on repaired pool,3495979
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_manifest.json,8886edb,rerun crypto a7al2p1 on repaired pool,710
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_selected_candidates.csv,39de239,add crypto derived generator smoke,321298
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_selector_trace_summary.csv,39de239,add crypto derived generator smoke,146
report,A7AL-2L,reports/CRYPTO_A7AL2L_FAST_DERIVED_REPLAY_PREFLIGHT_20260527.md,40620fe,add crypto a7al2p2 local oi price contract,3279
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_decisions.csv,40620fe,add crypto a7al2p2 local oi price contract,1038
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_variant_metrics.csv,40620fe,add crypto a7al2p2 local oi price contract,11366
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_eval_errors.csv,2214e72,add crypto derived replay preflight,2
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_manifest.json,40620fe,add crypto a7al2p2 local oi price contract,1177
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_replayed_candidates.csv,40620fe,add crypto a7al2p2 local oi price contract,1201
report,A7AL-2M,reports/CRYPTO_A7AL2M_DERIVED_CLUE_FORENSIC_20260527.md,2214e72,add crypto derived replay preflight,5675
runtime,A7AL-2M,runtime/a7al2m_derived_clue_forensic/a7al2m_cell_family_summary.csv,2214e72,add crypto derived replay preflight,456
runtime,A7AL-2M,runtime/a7al2m_derived_clue_forensic/a7al2m_clue_shortlist.csv,2214e72,add crypto derived replay preflight,4889
runtime,A7AL-2M,runtime/a7al2m_derived_clue_forensic/a7al2m_manifest.json,2214e72,add crypto derived replay preflight,750
runtime,A7AL-2M,runtime/a7al2m_derived_clue_forensic/a7al2m_quality_summary.csv,2214e72,add crypto derived replay preflight,119
runtime,A7AL-2M,runtime/a7al2m_derived_clue_forensic/a7al2m_variant_split_metrics.csv,2214e72,add crypto derived replay preflight,9947
report,A7AL-2N,reports/CRYPTO_A7AL2N_DERIVED_DEEP_AUDIT_20260527.md,d5ed8d2,add crypto derived clue deep audit,10773
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_beta_exposure.csv,d5ed8d2,add crypto derived clue deep audit,1569
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_decision_record.csv,d5ed8d2,add crypto derived clue deep audit,279
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_deep_candidate_summary.csv,d5ed8d2,add crypto derived clue deep audit,2733
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_eval_errors.csv,d5ed8d2,add crypto derived clue deep audit,2
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_manifest.json,d5ed8d2,add crypto derived clue deep audit,1091
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_meme_multiplier_exposure.csv,d5ed8d2,add crypto derived clue deep audit,35066
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_month_concentration_summary.csv,d5ed8d2,add crypto derived clue deep audit,395
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_month_contribution.csv,d5ed8d2,add crypto derived clue deep audit,7749
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_split_summary.csv,d5ed8d2,add crypto derived clue deep audit,2618
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_symbol_concentration_summary.csv,d5ed8d2,add crypto derived clue deep audit,1880
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_symbol_contribution.csv,d5ed8d2,add crypto derived clue deep audit,283434
runtime,A7AL-2N,runtime/a7al2n_derived_deep_audit/a7al2n_top_loss_gain_hours.csv,d5ed8d2,add crypto derived clue deep audit,7687
report,A7AL-2O,reports/CRYPTO_A7AL2O_CANDIDATE_MINI_REPLAY_20260527.md,fa24081,add crypto candidate mini replay audit,18909
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_beta_residual_alpha.csv,fa24081,add crypto candidate mini replay audit,27227
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_control_margin_recheck.csv,fa24081,add crypto candidate mini replay audit,225
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_decision_record.csv,fa24081,add crypto candidate mini replay audit,2582
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_eval_errors.csv,fa24081,add crypto candidate mini replay audit,2
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_manifest.json,fa24081,add crypto candidate mini replay audit,1380
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_variant_split_summary.csv,fa24081,add crypto candidate mini replay audit,45371
runtime,A7AL-2O,runtime/a7al2o_candidate_mini_replay/a7al2o_variant_validity.csv,fa24081,add crypto candidate mini replay audit,2896
report,A7AL-2P0,reports/CRYPTO_A7AL2P0_PRE_SEARCH_HARDENING_AUDIT_20260527.md,eb62bda,add crypto a7al2p0 pre-search hardening audit,28052
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_canonical_field_alias_code_audit.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,1350
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_eval_errors.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,2
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_label_alignment_summary.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,1389
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_label_execution_alignment.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,58022
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_manifest.json,eb62bda,add crypto a7al2p0 pre-search hardening audit,1562
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_matched_control_gate_by_split.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,8516
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_nonoverlap_offset_tstats.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,36449
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_overlap_robust_tstats.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,2108
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_replay_aware_selector_score_components.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,1025
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_stale_artifact_alias_violations.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,31646
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_timevarying_latent_neutralization.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,2992
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7ar5_replay_aware_selector_contract.json,eb62bda,add crypto a7al2p0 pre-search hardening audit,4015
runtime,A7AL-2P0,runtime/a7al2p0_pre_search_hardening_audit/a7ar5_replay_aware_selector_score_components.csv,eb62bda,add crypto a7al2p0 pre-search hardening audit,1025
report,A7AL-2P0R,reports/CRYPTO_A7AL2P0R_REPAIR_RERUN_DECISION_20260528.md,c7e7448,add crypto a7al2p0r repair rerun decision,10623
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_a7ar5_contract_snapshot.json,c7e7448,add crypto a7al2p0r repair rerun decision,2523
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_a7ar5_selector_score_components.csv,c7e7448,add crypto a7al2p0r repair rerun decision,432
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_manifest.json,c7e7448,add crypto a7al2p0r repair rerun decision,1247
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_premay_control_hold_rows.csv,c7e7448,add crypto a7al2p0r repair rerun decision,2
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_stage_manifest_snapshot.json,c7e7448,add crypto a7al2p0r repair rerun decision,6967
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_stage_summary.csv,c7e7448,add crypto a7al2p0r repair rerun decision,1013
runtime,A7AL-2P0R,runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_timevarying_latent_negative_rows.csv,c7e7448,add crypto a7al2p0r repair rerun decision,417
report,A7AL-2P1,reports/CRYPTO_A7AL2P1_SELECTOR_FEATURE_GENERATION_20260528.md,40620fe,add crypto a7al2p2 local oi price contract,6264
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_control_dominance_by_split.csv,40620fe,add crypto a7al2p2 local oi price contract,806
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_eval_errors.csv,2993764,add crypto a7al2p1 selector feature generation,2
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_feature_generation_contract.json,40620fe,add crypto a7al2p2 local oi price contract,1120
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_manifest.json,40620fe,add crypto a7al2p2 local oi price contract,1116
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_selector_feature_matrix.csv,40620fe,add crypto a7al2p2 local oi price contract,2408
runtime,A7AL-2P1,runtime/a7al2p1_selector_feature_generation/a7al2p1_timevarying_latent_metrics.csv,40620fe,add crypto a7al2p2 local oi price contract,1540
report,A7AL-2P1R,reports/CRYPTO_A7AL2P1R_SELECTOR_REWEIGHTED_RETRY_20260528.md,40620fe,add crypto a7al2p2 local oi price contract,28471
runtime,A7AL-2P1R,runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_decision_record.csv,40620fe,add crypto a7al2p2 local oi price contract,1077
runtime,A7AL-2P1R,runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_eval_errors.csv,40620fe,add crypto a7al2p2 local oi price contract,2
runtime,A7AL-2P1R,runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_manifest.json,40620fe,add crypto a7al2p2 local oi price contract,877
runtime,A7AL-2P1R,runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_variant_split_summary.csv,40620fe,add crypto a7al2p2 local oi price contract,23048
report,A7AL-2P1S,reports/CRYPTO_A7AL2P1S_SELECTED_POOL_PROVENANCE_AUDIT_20260528.md,40620fe,add crypto a7al2p2 local oi price contract,12743
runtime,A7AL-2P1S,runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_artifact_manifest.csv,40620fe,add crypto a7al2p2 local oi price contract,4463
runtime,A7AL-2P1S,runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_candidate_provenance.csv,40620fe,add crypto a7al2p2 local oi price contract,1906
runtime,A7AL-2P1S,runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_decision_record.json,40620fe,add crypto a7al2p2 local oi price contract,1012
runtime,A7AL-2P1S,runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_repaired_chain_membership.csv,40620fe,add crypto a7al2p2 local oi price contract,1112
runtime,A7AL-2P1S,runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_stale_artifact_audit.csv,40620fe,add crypto a7al2p2 local oi price contract,1427
report,A7AL-2P1T,reports/CRYPTO_A7AL2P1T_REPAIRED_POOL_RERUN_STATUS_20260528.md,40620fe,add crypto a7al2p2 local oi price contract,6244
runtime,A7AL-2P1T,runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_manifest.json,40620fe,add crypto a7al2p2 local oi price contract,1101
runtime,A7AL-2P1T,runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_p1r_decision_record.csv,40620fe,add crypto a7al2p2 local oi price contract,1073
runtime,A7AL-2P1T,runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_repaired_clue_pool.csv,40620fe,add crypto a7al2p2 local oi price contract,1002
runtime,A7AL-2P1T,runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_selector_decisions.csv,40620fe,add crypto a7al2p2 local oi price contract,559
runtime,A7AL-2P1T,runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_stage_summary.csv,40620fe,add crypto a7al2p2 local oi price contract,819
report,A7AL-2P2,reports/CRYPTO_A7AL2P2_LOCAL_OI_PRICE_SEARCH_CONTRACT_20260528.md,40620fe,add crypto a7al2p2 local oi price contract,8315
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_allowed_fields.csv,40620fe,add crypto a7al2p2 local oi price contract,689
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_allowed_transforms.csv,40620fe,add crypto a7al2p2 local oi price contract,561
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_budget.json,40620fe,add crypto a7al2p2 local oi price contract,274
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_forbidden_items.csv,40620fe,add crypto a7al2p2 local oi price contract,667
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_manifest.json,40620fe,add crypto a7al2p2 local oi price contract,1113
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_pass_fail_gates.csv,40620fe,add crypto a7al2p2 local oi price contract,548
runtime,A7AL-2P2,runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_seed_candidates.csv,40620fe,add crypto a7al2p2 local oi price contract,1027
report,A7AL-2Q,reports/CRYPTO_A7AL2Q_LOCAL_OI_PRICE_FORMULA_SEARCH_20260528.md,ce085c8,run crypto a7al2q local oi price search,13988
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_candidate_scoreboard.csv,ce085c8,run crypto a7al2q local oi price search,11363
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_control_dominance.csv,ce085c8,run crypto a7al2q local oi price search,27651
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_cost_proxy.csv,ce085c8,run crypto a7al2q local oi price search,114112
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_decision_record.json,ce085c8,run crypto a7al2q local oi price search,406
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_deep_audit_scoreboard.csv,ce085c8,run crypto a7al2q local oi price search,11363
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_eval_errors.csv,ce085c8,run crypto a7al2q local oi price search,2
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_executed_fast_replay_candidates.csv,ce085c8,run crypto a7al2q local oi price search,6294
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_fast_replay_metrics.csv,ce085c8,run crypto a7al2q local oi price search,173201
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_generated_candidates.csv,ce085c8,run crypto a7al2q local oi price search,1508959
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_latency_label_alignment.csv,ce085c8,run crypto a7al2q local oi price search,1458
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_manifest.json,ce085c8,run crypto a7al2q local oi price search,2022
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_nonoverlap_offset_tstats.csv,ce085c8,run crypto a7al2q local oi price search,2
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_overlap_robust_tstats.csv,ce085c8,run crypto a7al2q local oi price search,2
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_reject_reason_summary.csv,ce085c8,run crypto a7al2q local oi price search,96
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_selected_for_fast_replay.csv,ce085c8,run crypto a7al2q local oi price search,48800
runtime,A7AL-2Q,runtime/a7al2q_local_oi_price_formula_search/a7al2q_timevarying_latent_metrics.csv,ce085c8,run crypto a7al2q local oi price search,2
report,A7AL-2R,reports/CRYPTO_A7AL2R_LOCAL_FORENSIC_20260528.md,11eda7f,add crypto a7al2r local forensic,12403
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_control_dominance.csv,11eda7f,add crypto a7al2r local forensic,5716
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_decision_record.csv,11eda7f,add crypto a7al2r local forensic,922
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_eval_errors.csv,11eda7f,add crypto a7al2r local forensic,2
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_input_candidates.csv,11eda7f,add crypto a7al2r local forensic,3069
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_latent_state_contribution.csv,11eda7f,add crypto a7al2r local forensic,14389
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_manifest.json,11eda7f,add crypto a7al2r local forensic,1621
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_month_contribution.csv,11eda7f,add crypto a7al2r local forensic,6105
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_nonoverlap_offset_tstats.csv,11eda7f,add crypto a7al2r local forensic,36868
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_orientation_audit.csv,11eda7f,add crypto a7al2r local forensic,434
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_overlap_robust_tstats.csv,11eda7f,add crypto a7al2r local forensic,2129
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_symbol_contribution.csv,11eda7f,add crypto a7al2r local forensic,14901
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_timevarying_latent_metrics.csv,11eda7f,add crypto a7al2r local forensic,5100
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_top_gain_loss_hours.csv,11eda7f,add crypto a7al2r local forensic,31133
runtime,A7AL-2R,runtime/a7al2r_local_forensic/a7al2r_variant_metrics.csv,11eda7f,add crypto a7al2r local forensic,69384
report,A7AL-2S,reports/CRYPTO_A7AL2S_COMPANY_FULL_FOLLOWUP_CONTRACT_20260528.md,7e34b48,add company a7al2s2t and selector repair contract,18401
report,A7AL-2S,reports/CRYPTO_A7AL2S_LOCAL_FOLLOWUP_CONTRACT_20260528.md,2d1efd3,add crypto a7al2s followup contract,9077
runtime,A7AL-2S,runtime/a7al2s_company_full_followup_contract/a7al2s_action_authorization_matrix.csv,7e34b48,add company a7al2s2t and selector repair contract,684
runtime,A7AL-2S,runtime/a7al2s_company_full_followup_contract/a7al2s_candidate_tiers.csv,7e34b48,add company a7al2s2t and selector repair contract,5800
runtime,A7AL-2S,runtime/a7al2s_company_full_followup_contract/a7al2s_followup_gates.csv,7e34b48,add company a7al2s2t and selector repair contract,532
runtime,A7AL-2S,runtime/a7al2s_company_full_followup_contract/a7al2s_manifest.json,7e34b48,add company a7al2s2t and selector repair contract,1085
runtime,A7AL-2S,runtime/a7al2s_local_followup_contract/a7al2s_action_authorization_matrix.csv,2d1efd3,add crypto a7al2s followup contract,719
runtime,A7AL-2S,runtime/a7al2s_local_followup_contract/a7al2s_candidate_tiers.csv,2d1efd3,add crypto a7al2s followup contract,2057
runtime,A7AL-2S,runtime/a7al2s_local_followup_contract/a7al2s_followup_gates.csv,2d1efd3,add crypto a7al2s followup contract,532
runtime,A7AL-2S,runtime/a7al2s_local_followup_contract/a7al2s_manifest.json,2d1efd3,add crypto a7al2s followup contract,923
report,A7AL-2T,reports/CRYPTO_A7AL2T_COMPANY_MAY_STRESS_FAILURE_ATTRIBUTION_20260528.md,7e34b48,add company a7al2s2t and selector repair contract,54757
report,A7AL-2T,reports/CRYPTO_A7AL2T_MAY_STRESS_FAILURE_ATTRIBUTION_20260528.md,c8cb2ae,add crypto a7al2t may stress attribution,26146
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_action_matrix.csv,7e34b48,add company a7al2s2t and selector repair contract,478
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_candidate_failure_summary.csv,7e34b48,add company a7al2s2t and selector repair contract,17046
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_control_mode_failure.csv,7e34b48,add company a7al2s2t and selector repair contract,21195
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_manifest.json,7e34b48,add company a7al2s2t and selector repair contract,1333
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_latent_concentration.csv,7e34b48,add company a7al2s2t and selector repair contract,1240
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_month_concentration.csv,7e34b48,add company a7al2s2t and selector repair contract,1170
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_symbol_concentration.csv,7e34b48,add company a7al2s2t and selector repair contract,13261
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_top_loss_hours.csv,7e34b48,add company a7al2s2t and selector repair contract,13905
runtime,A7AL-2T,runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_split_contrast.csv,7e34b48,add company a7al2s2t and selector repair contract,27341
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_action_matrix.csv,c8cb2ae,add crypto a7al2t may stress attribution,575
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_candidate_failure_summary.csv,c8cb2ae,add crypto a7al2t may stress attribution,5258
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_control_mode_failure.csv,c8cb2ae,add crypto a7al2t may stress attribution,6215
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_manifest.json,c8cb2ae,add crypto a7al2t may stress attribution,985
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_latent_concentration.csv,c8cb2ae,add crypto a7al2t may stress attribution,416
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_month_concentration.csv,c8cb2ae,add crypto a7al2t may stress attribution,390
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_symbol_concentration.csv,c8cb2ae,add crypto a7al2t may stress attribution,3839
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_top_loss_hours.csv,c8cb2ae,add crypto a7al2t may stress attribution,4005
runtime,A7AL-2T,runtime/a7al2t_may_stress_failure_attribution/a7al2t_split_contrast.csv,c8cb2ae,add crypto a7al2t may stress attribution,8153
report,A7AL-2U,reports/CRYPTO_A7AL2U_OBJECTIVE_SELECTOR_REPAIR_CONTRACT_20260528.md,7e34b48,add company a7al2s2t and selector repair contract,12371
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_authorization_matrix.csv,7e34b48,add company a7al2s2t and selector repair contract,541
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_failure_mode_summary.csv,7e34b48,add company a7al2s2t and selector repair contract,641
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_manifest.json,7e34b48,add company a7al2s2t and selector repair contract,1187
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_premay_robust_candidate_summary.csv,7e34b48,add company a7al2s2t and selector repair contract,2203
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_selector_feature_contract.csv,7e34b48,add company a7al2s2t and selector repair contract,1366
runtime,A7AL-2U,runtime/a7al2u_objective_selector_repair_contract/a7al2u_selector_gate_contract.csv,7e34b48,add company a7al2s2t and selector repair contract,965
report,A7AL-2V,reports/CRYPTO_A7AL2V_REPLAY_AWARE_SELECTOR_DRYRUN_20260528.md,52b6e46,add crypto shared pool and selector dryrun,6444
runtime,A7AL-2V,runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_authorization_matrix.csv,52b6e46,add crypto shared pool and selector dryrun,528
